1 452476
2 380908
3 335160
4 297058
5 290012
6 270684
7 245066
8 236622
9 228952
10 212852
11 204550
12 195238
13 193148
14 198300
15 211852
16 209230
17 201870
18 194442
19 187784
20 189418
21 181282
22 175978
23 164128
24 164294
25 175264
26 175604
27 183102
28 180430
29 191034
30 198306
31 191812
32 183852
33 184686
34 186468
35 189656
36 175102
37 184104
38 198166
39 196734
40 198556
41 199292
42 207152
43 222798
44 226122
45 220810
46 224300
47 228108
48 214340
49 212836
50 188878
51 161434
52 140844
53 134472
54 136622
55 125254
56 109626
57 105622
58 94268
59 89566
60 94834
61 87580
62 86788
63 96682
64 95662
65 96958
66 90040
67 82034
68 80600
69 72278
70 60224
71 58838
72 69338
73 103692
74 103734
75 94108
76 90776
77 82096
78 85986
79 96972
80 91746
81 89204
82 83872
83 83648
84 90052
85 88564
86 97020
87 94188
88 103490
89 102250
90 109118
91 99238
92 101580
93 95556
94 83086
95 72938
96 66696
97 68678
98 65298
99 61768
100 66088
