   0.0000000000000000        1000000000000.0000     
  7.60000000000000042E-004   1000000000000.0000     
  1.52000000000000008E-003   1000000000000.0000     
  2.27999999999999991E-003   1000000000000.0000     
  3.04000000000000017E-003   1000000000000.0000     
  3.80000000000000043E-003   1000000000000.0000     
  4.55999999999999982E-003   1000000000000.0000     
  5.32000000000000008E-003   1000000000000.0000     
  6.08000000000000033E-003   1000000000000.0000     
  6.84000000000000059E-003   1000000000000.0000     
  7.60000000000000085E-003   1000000000000.0000     
  8.36000000000000111E-003   1000000000000.0000     
  9.11999999999999963E-003   1000000000000.0000     
  9.87999999999999989E-003   1000000000000.0000     
  1.06400000000000002E-002   1000000000000.0000     
  1.14000000000000004E-002   1000000000000.0000     
  1.21600000000000007E-002   1000000000000.0000     
  1.29200000000000009E-002   1000000000000.0000     
  1.36800000000000012E-002   1000000000000.0000     
  1.44400000000000014E-002   1000000000000.0000     
  1.52000000000000017E-002   1000000000000.0000     
  1.59600000000000020E-002   1000000000000.0000     
  1.67200000000000022E-002   1000000000000.0000     
  1.74800000000000025E-002   1000000000000.0000     
  1.82399999999999993E-002   1000000000000.0000     
  1.89999999999999995E-002   1000000000000.0000     
  1.97599999999999998E-002   1000000000000.0000     
  2.05200000000000000E-002   1000000000000.0000     
  2.12800000000000003E-002   1000000000000.0000     
  2.20400000000000006E-002   1000000000000.0000     
  2.28000000000000008E-002   1000000000000.0000     
  2.35600000000000011E-002   1000000000000.0000     
  2.43200000000000013E-002   1000000000000.0000     
  2.50800000000000016E-002   1000000000000.0000     
  2.58400000000000019E-002   1000000000000.0000     
  2.66000000000000021E-002   1000000000000.0000     
  2.73600000000000024E-002   1000000000000.0000     
  2.81200000000000026E-002   1000000000000.0000     
  2.88800000000000029E-002   1000000000000.0000     
  2.96400000000000031E-002   1000000000000.0000     
  3.04000000000000034E-002   1000000000000.0000     
  3.11600000000000002E-002   1000000000000.0000     
  3.19200000000000039E-002   1000000000000.0000     
  3.26800000000000007E-002   1000000000000.0000     
  3.34400000000000044E-002   1000000000000.0000     
  3.42000000000000012E-002   1000000000000.0000     
  3.49600000000000050E-002   1000000000000.0000     
  3.57200000000000017E-002   1000000000000.0000     
  3.64799999999999985E-002   1000000000000.0000     
  3.72400000000000023E-002   1000000000000.0000     
  3.79999999999999991E-002   1000000000000.0000     
  3.87600000000000028E-002   1000000000000.0000     
  3.95199999999999996E-002   1000000000000.0000     
  4.02800000000000033E-002   1000000000000.0000     
  4.10400000000000001E-002   1000000000000.0000     
  4.18000000000000038E-002   1000000000000.0000     
  4.25600000000000006E-002   1000000000000.0000     
  4.33200000000000043E-002   1000000000000.0000     
  4.40800000000000011E-002   1000000000000.0000     
  4.48400000000000049E-002   1000000000000.0000     
  4.56000000000000016E-002   1000000000000.0000     
  4.63600000000000054E-002   1000000000000.0000     
  4.71200000000000022E-002   1000000000000.0000     
  4.78800000000000059E-002   1000000000000.0000     
  4.86400000000000027E-002   1000000000000.0000     
  4.93999999999999995E-002   1000000000000.0000     
  5.01600000000000032E-002   1000000000000.0000     
  5.09200000000000000E-002   1000000000000.0000     
  5.16800000000000037E-002   1000000000000.0000     
  5.24400000000000005E-002   1000000000000.0000     
  5.32000000000000042E-002   1000000000000.0000     
  5.39600000000000010E-002   1000000000000.0000     
  5.47200000000000047E-002   1000000000000.0000     
  5.54800000000000015E-002   1000000000000.0000     
  5.62400000000000053E-002   1000000000000.0000     
  5.70000000000000021E-002   1000000000000.0000     
  5.77600000000000058E-002   1000000000000.0000     
  5.85200000000000026E-002   1000000000000.0000     
  5.92800000000000063E-002   1000000000000.0000     
  6.00400000000000031E-002   1000000000000.0000     
  6.08000000000000068E-002   1000000000000.0000     
  6.15600000000000036E-002   1000000000000.0000     
  6.23200000000000004E-002   1000000000000.0000     
  6.30799999999999972E-002   1000000000000.0000     
  6.38400000000000079E-002   1000000000000.0000     
  6.46000000000000046E-002   1000000000000.0000     
  6.53600000000000014E-002   1000000000000.0000     
  6.61199999999999982E-002   1000000000000.0000     
  6.68800000000000089E-002   1000000000000.0000     
  6.76400000000000057E-002   1000000000000.0000     
  6.84000000000000025E-002   1000000000000.0000     
  6.91599999999999993E-002   1000000000000.0000     
  6.99200000000000099E-002   1000000000000.0000     
  7.06800000000000067E-002   1000000000000.0000     
  7.14400000000000035E-002   1000000000000.0000     
  7.22000000000000003E-002   1000000000000.0000     
  7.29599999999999971E-002   1000000000000.0000     
  7.37200000000000077E-002   1000000000000.0000     
  7.44800000000000045E-002   1000000000000.0000     
  7.52400000000000013E-002   1000000000000.0000     
  7.59999999999999981E-002   1000000000000.0000     
  7.67600000000000088E-002   1000000000000.0000     
  7.75200000000000056E-002   1000000000000.0000     
  7.82800000000000024E-002   1000000000000.0000     
  7.90399999999999991E-002   1000000000000.0000     
  7.98000000000000098E-002   1000000000000.0000     
  8.05600000000000066E-002   1000000000000.0000     
  8.13200000000000034E-002   1000000000000.0000     
  8.20800000000000002E-002   1000000000000.0000     
  8.28400000000000108E-002   1000000000000.0000     
  8.36000000000000076E-002   1000000000000.0000     
  8.43600000000000044E-002   1000000000000.0000     
  8.51200000000000012E-002   1000000000000.0000     
  8.58799999999999980E-002   1000000000000.0000     
  8.66400000000000087E-002   1000000000000.0000     
  8.74000000000000055E-002   1000000000000.0000     
  8.81600000000000023E-002   1000000000000.0000     
  8.89199999999999990E-002   1000000000000.0000     
  8.96800000000000097E-002   1000000000000.0000     
  9.04400000000000065E-002   1000000000000.0000     
  9.12000000000000033E-002   1000000000000.0000     
  9.19600000000000001E-002   1000000000000.0000     
  9.27200000000000107E-002   1000000000000.0000     
  9.34800000000000075E-002   1000000000000.0000     
  9.42400000000000043E-002   1000000000000.0000     
  9.50000000000000011E-002   1000000000000.0000     
  9.57600000000000118E-002   1000000000000.0000     
  9.65200000000000086E-002   1000000000000.0000     
  9.72800000000000054E-002   1000000000000.0000     
  9.80400000000000021E-002   1000000000000.0000     
  9.87999999999999989E-002   1000000000000.0000     
  9.95600000000000096E-002   1000000000000.0000     
  0.10032000000000001        9359.5375714029906     
  0.10108000000000000        9308.8937164727704     
  0.10184000000000000        9258.6273966487806     
  0.10260000000000001        9208.7343849492208     
  0.10336000000000001        9159.2105254188209     
  0.10412000000000000        9110.0517316041096     
  0.10488000000000000        9061.2539850648300     
  0.10564000000000001        9012.8133339205197     
  0.10640000000000001        8964.7258914315298     
  0.10716000000000001        8916.9878346134392     
  0.10792000000000000        8869.5954028843298     
  0.10868000000000001        8822.5448967438497     
  0.10944000000000001        8775.8326764833801     
  0.11020000000000001        8729.4551609266691     
  0.11096000000000000        8683.4088262000405     
  0.11172000000000000        8637.6902045314200     
  0.11248000000000001        8592.2958830776806     
  0.11324000000000001        8547.2225027794193     
  0.11400000000000000        8502.4667572426406     
  0.11476000000000000        8458.0253916464608     
  0.11552000000000001        8413.8952016765998     
  0.11628000000000001        8370.0730324835295     
  0.11704000000000001        8326.5557776651804     
  0.11780000000000000        8283.3403782732003     
  0.11856000000000001        8240.4238218424107     
  0.11932000000000001        8197.8031414429206     
  0.12008000000000001        8155.4754147540798     
  0.12084000000000000        8113.4377631602301     
  0.12160000000000001        8071.6873508670897     
  0.12236000000000001        8030.2213840388804     
  0.12312000000000001        7989.0371099552904     
  0.12388000000000000        7948.1318161879199     
  0.12464000000000000        7907.5028297958097     
  0.12540000000000001        7867.1475165394504     
  0.12615999999999999        7827.0632801129304     
  0.12692000000000001        7787.2475613937004     
  0.12768000000000002        7747.6978377096802     
  0.12844000000000000        7708.4116221230297     
  0.12920000000000001        7669.3864627304401     
  0.12996000000000002        7630.6199419794402     
  0.13072000000000000        7592.1096760002301     
  0.13148000000000001        7553.8533139528799     
  0.13224000000000000        7515.8485373893100     
  0.13300000000000001        7478.0930596298704     
  0.13376000000000002        7440.5846251540497     
  0.13452000000000000        7403.3210090049897     
  0.13528000000000001        7366.3000162075396     
  0.13603999999999999        7329.5194811994797     
  0.13680000000000000        7292.9772672755198     
  0.13756000000000002        7256.6712660439498     
  0.13832000000000000        7220.5993968954399     
  0.13908000000000001        7184.7596064838499     
  0.13984000000000002        7149.1498682186302     
  0.14060000000000000        7113.7681817686898     
  0.14136000000000001        7078.6125725772399     
  0.14212000000000000        7043.6810913876598     
  0.14288000000000001        7008.9718137797199     
  0.14364000000000002        6974.4828397163201     
  0.14440000000000000        6940.2122931002004     
  0.14516000000000001        6906.1583213405002     
  0.14591999999999999        6872.3190949289601     
  0.14668000000000000        6838.6928070254498     
  0.14744000000000002        6805.2776730526302     
  0.14820000000000000        6772.0719302996104     
  0.14896000000000001        6739.0738375342598     
  0.14972000000000002        6706.2816746240596     
  0.15048000000000000        6673.6937421651801     
  0.15124000000000001        6641.3083611198199     
  0.15200000000000000        6609.1238724613104     
  0.15276000000000001        6577.1386368269896     
  0.15352000000000002        6545.3510341786496     
  0.15428000000000000        6513.7594634703100     
  0.15504000000000001        6482.3623423232002     
  0.15580000000000002        6451.1581067077104     
  0.15656000000000000        6420.1452106322804     
  0.15732000000000002        6389.3221258388803     
  0.15808000000000000        6358.6873415050904     
  0.15884000000000001        6328.2393639524998     
  0.15960000000000002        6297.9767163613797     
  0.16036000000000000        6267.8979384914101     
  0.16112000000000001        6238.0015864083298     
  0.16188000000000000        6208.2862322163901     
  0.16264000000000001        6178.7504637964703     
  0.16340000000000002        6149.3928845497303     
  0.16416000000000000        6120.2121131466001     
  0.16492000000000001        6091.2067832810999     
  0.16568000000000002        6062.3755434303002     
  0.16644000000000000        6033.7170566187297     
  0.16720000000000002        6005.2300001877902     
  0.16796000000000000        5976.9130655699000     
  0.16872000000000001        5948.7649580673196     
  0.16948000000000002        5920.7843966355804     
  0.17024000000000000        5892.9701136713102     
  0.17100000000000001        5865.3208548045104     
  0.17176000000000000        5837.8353786949901     
  0.17252000000000001        5810.5124568330602     
  0.17328000000000002        5783.3508733441804     
  0.17404000000000000        5756.3494247976496     
  0.17480000000000001        5729.5069200191601     
  0.17556000000000002        5702.8221799071098     
  0.17632000000000000        5676.2940372526400     
  0.17708000000000002        5649.9213365632604     
  0.17784000000000000        5623.7029338900202     
  0.17860000000000001        5597.6376966581201     
  0.17936000000000002        5571.7245035009000     
  0.18012000000000000        5545.9622440970998     
  0.18088000000000001        5520.3498190113596     
  0.18164000000000002        5494.8861395378399     
  0.18240000000000001        5469.5701275469100     
  0.18316000000000002        5444.4007153348603     
  0.18392000000000000        5419.3768454765004     
  0.18468000000000001        5394.4974706806797     
  0.18544000000000002        5369.7615536485800     
  0.18620000000000000        5345.1680669346797     
  0.18696000000000002        5320.7159928105202     
  0.18772000000000000        5296.4043231309697     
  0.18848000000000001        5272.2320592030701     
  0.18924000000000002        5248.1982116574500     
  0.19000000000000000        5224.3018003220504     
  0.19076000000000001        5200.5418540983201     
  0.19152000000000002        5176.9174108397601     
  0.19228000000000001        5153.4275172326297     
  0.19304000000000002        5130.0712286790304     
  0.19380000000000000        5106.8476091820403     
  0.19456000000000001        5083.7557312330400     
  0.19532000000000002        5060.7946757011296     
  0.19608000000000000        5037.9635317245002     
  0.19684000000000001        5015.2613966039098     
  0.19760000000000000        4992.6873756979803     
  0.19836000000000001        4970.2405823205099     
  0.19912000000000002        4947.9201376395504     
  0.19988000000000000        4925.7251705783701     
  0.20064000000000001        4903.6548177181703     
  0.20140000000000002        4881.7082232025004     
  0.20216000000000001        4859.8845386434296     
  0.20292000000000002        4838.1829230293997     
  0.20368000000000000        4816.6025426346096     
  0.20444000000000001        4795.1425709300602     
  0.20520000000000002        4773.8021884961699     
  0.20596000000000000        4752.5805829368801     
  0.20672000000000001        4731.4769487952299     
  0.20748000000000000        4710.4904874704198     
  0.20824000000000001        4689.6204071363300     
  0.20900000000000002        4668.8659226613499     
  0.20976000000000000        4648.2262555296702     
  0.21052000000000001        4627.7006337638004     
  0.21128000000000002        4607.2882918485102     
  0.21204000000000001        4586.9884706559596     
  0.21280000000000002        4566.8004173721401     
  0.21356000000000000        4546.7233854244696     
  0.21432000000000001        4526.7566344106799     
  0.21508000000000002        4506.8994300288005     
  0.21584000000000000        4487.1510440083202     
  0.21660000000000001        4467.5107540424897     
  0.21736000000000003        4447.9778437216801     
  0.21812000000000001        4428.5516024678800     
  0.21888000000000002        4409.2313254701503     
  0.21964000000000000        4390.0163136212695     
  0.22040000000000001        4370.9058734552000     
  0.22116000000000002        4351.8993170857002     
  0.22192000000000001        4332.9959621458402     
  0.22268000000000002        4314.1951317284502     
  0.22344000000000000        4295.4961543275303     
  0.22420000000000001        4276.8983637805804     
  0.22496000000000002        4258.4010992117901     
  0.22572000000000000        4240.0037049761204     
  0.22648000000000001        4221.7055306042503     
  0.22724000000000003        4203.5059307483398     
  0.22800000000000001        4185.4042651286400     
  0.22876000000000002        4167.3998984808804     
  0.22952000000000000        4149.4922005044700     
  0.23028000000000001        4131.6805458114704     
  0.23104000000000002        4113.9643138763104     
  0.23180000000000001        4096.3428889862198     
  0.23256000000000002        4078.8156601925102     
  0.23332000000000000        4061.3820212623800     
  0.23408000000000001        4044.0413706315899     
  0.23484000000000002        4026.7931113577401     
  0.23560000000000000        4009.6366510742000     
  0.23636000000000001        3992.5714019448001     
  0.23712000000000003        3975.5967806190401     
  0.23788000000000001        3958.7122081880002     
  0.23864000000000002        3941.9171101409102     
  0.23940000000000000        3925.2109163222199     
  0.24016000000000001        3908.5930608894000     
  0.24092000000000002        3892.0629822711899     
  0.24168000000000001        3875.6201231265300     
  0.24244000000000002        3859.2639303040301     
  0.24320000000000003        3842.9938548019400     
  0.24396000000000001        3826.8093517287298     
  0.24472000000000002        3810.7098802641599     
  0.24548000000000000        3794.6949036209098     
  0.24624000000000001        3778.7638890066701     
  0.24700000000000003        3762.9163075867900     
  0.24776000000000001        3747.1516344473898     
  0.24852000000000002        3731.4693485589401     
  0.24928000000000000        3715.8689327403899     
  0.25004000000000004        3700.3498736236502     
  0.25080000000000002        3684.9116616186602     
  0.25156000000000001        3669.5537908787901     
  0.25231999999999999        3654.2757592667699     
  0.25308000000000003        3639.0770683210098     
  0.25384000000000001        3623.9572232223600     
  0.25459999999999999        3608.9157327612802     
  0.25536000000000003        3593.9521093054200     
  0.25612000000000001        3579.0658687676400     
  0.25688000000000000        3564.2565305743901     
  0.25764000000000004        3549.5236176344501     
  0.25840000000000002        3534.8666563081401     
  0.25916000000000000        3520.2851763768199     
  0.25992000000000004        3505.7787110128402     
  0.26068000000000002        3491.3467967497600     
  0.26144000000000001        3476.9889734530202     
  0.26219999999999999        3462.7047842908901     
  0.26296000000000003        3448.4937757058101     
  0.26372000000000001        3434.3554973860400     
  0.26447999999999999        3420.2895022376902     
  0.26524000000000003        3406.2953463569902     
  0.26600000000000001        3392.3725890029800     
  0.26676000000000000        3378.5207925704599     
  0.26752000000000004        3364.7395225632599     
  0.26828000000000002        3351.0283475678302     
  0.26904000000000000        3337.3868392271302     
  0.26980000000000004        3323.8145722147701     
  0.27056000000000002        3310.3111242095501     
  0.27132000000000001        3296.8760758701701     
  0.27207999999999999        3283.5090108102700     
  0.27284000000000003        3270.2095155737702     
  0.27360000000000001        3256.9771796104601     
  0.27435999999999999        3243.8115952518601     
  0.27512000000000003        3230.7123576873200     
  0.27588000000000001        3217.6790649404402     
  0.27664000000000000        3204.7113178457398     
  0.27740000000000004        3191.8087200254599     
  0.27816000000000002        3178.9708778668100     
  0.27892000000000000        3166.1974004993099     
  0.27968000000000004        3153.4878997723899     
  0.28044000000000002        3140.8419902333499     
  0.28120000000000001        3128.2592891053700     
  0.28195999999999999        3115.7394162658902     
  0.28272000000000003        3103.2819942251499     
  0.28348000000000001        3090.8866481049899     
  0.28423999999999999        3078.5530056178500     
  0.28500000000000003        3066.2806970459501     
  0.28576000000000001        3054.0693552208099     
  0.28652000000000000        3041.9186155027801     
  0.28728000000000004        3029.8281157609999     
  0.28804000000000002        3017.7974963533702     
  0.28880000000000000        3005.8264001068501     
  0.28956000000000004        2993.9144722979299     
  0.29032000000000002        2982.0613606332199     
  0.29108000000000001        2970.2667152303602     
  0.29183999999999999        2958.5301885990202     
  0.29260000000000003        2946.8514356221099     
  0.29336000000000001        2935.2301135372300     
  0.29411999999999999        2923.6658819182198     
  0.29488000000000003        2912.1584026569399     
  0.29564000000000001        2900.7073399452102     
  0.29640000000000000        2889.3123602569599     
  0.29716000000000004        2877.9731323304800     
  0.29792000000000002        2866.6893271509002     
  0.29868000000000000        2855.4606179328598     
  0.29944000000000004        2844.2866801032401     
  0.30020000000000002        2833.1671912841698     
  0.30096000000000001        2822.1018312761298     
  0.30172000000000004        2811.0902820412298     
  0.30248000000000003        2800.1322276866699     
  0.30324000000000001        2789.2273544483201     
  0.30399999999999999        2778.3753506744301     
  0.30476000000000003        2767.5759068095899     
  0.30552000000000001        2756.8287153787501     
  0.30628000000000000        2746.1334709713901     
  0.30704000000000004        2735.4898702258902     
  0.30780000000000002        2724.8976118139799     
  0.30856000000000000        2714.3563964254199     
  0.30932000000000004        2703.8659267526900     
  0.31008000000000002        2693.4259074759402     
  0.31084000000000001        2683.0360452480300     
  0.31160000000000004        2672.6960486796702     
  0.31236000000000003        2662.4056283247401     
  0.31312000000000001        2652.1644966657600     
  0.31387999999999999        2641.9723680993902     
  0.31464000000000003        2631.8289589221899     
  0.31540000000000001        2621.7339873164101     
  0.31616000000000000        2611.6871733359399     
  0.31692000000000004        2601.6882388923900     
  0.31768000000000002        2591.7369077412500     
  0.31844000000000000        2581.8329054682699     
  0.31920000000000004        2571.9759594758302     
  0.31996000000000002        2562.1657989695300     
  0.32072000000000001        2552.4021549448298     
  0.32148000000000004        2542.6847601738600     
  0.32224000000000003        2533.0133491922902     
  0.32300000000000001        2523.3876582863900     
  0.32375999999999999        2513.8074254800799     
  0.32452000000000003        2504.2723905222101     
  0.32528000000000001        2494.7822948739099     
  0.32604000000000000        2485.3368816960001     
  0.32680000000000003        2475.9358958365601     
  0.32756000000000002        2466.5790838186199     
  0.32832000000000000        2457.2661938278602     
  0.32908000000000004        2447.9969757005601     
  0.32984000000000002        2438.7711809114799     
  0.33060000000000000        2429.5885625620099     
  0.33136000000000004        2420.4488753682999     
  0.33212000000000003        2411.3518756495200     
  0.33288000000000001        2402.2973213162400     
  0.33363999999999999        2393.2849718589100     
  0.33440000000000003        2384.3145883363800     
  0.33516000000000001        2375.3859333645901     
  0.33592000000000000        2366.4987711052800     
  0.33668000000000003        2357.6528672548702     
  0.33744000000000002        2348.8479890333301     
  0.33820000000000000        2340.0839051732901     
  0.33896000000000004        2331.3603859090399     
  0.33972000000000002        2322.6772029658200     
  0.34048000000000000        2314.0341295490698     
  0.34124000000000004        2305.4309403338002     
  0.34200000000000003        2296.8674114540499     
  0.34276000000000001        2288.3433204924499     
  0.34351999999999999        2279.8584464698401     
  0.34428000000000003        2271.4125698349699     
  0.34504000000000001        2263.0054724543202     
  0.34580000000000000        2254.6369376019502     
  0.34656000000000003        2246.3067499494900     
  0.34732000000000002        2238.0146955561399     
  0.34808000000000000        2229.7605618588200     
  0.34884000000000004        2221.5441376623398     
  0.34960000000000002        2213.3652131297099     
  0.35036000000000000        2205.2235797724302     
  0.35112000000000004        2197.1190304410002     
  0.35188000000000003        2189.0513593153300     
  0.35264000000000001        2181.0203618954101     
  0.35339999999999999        2173.0258349918799     
  0.35416000000000003        2165.0675767168200     
  0.35492000000000001        2157.1453864744999     
  0.35568000000000000        2149.2590649522899     
  0.35644000000000003        2141.4084141115700     
  0.35720000000000002        2133.5932371787399     
  0.35796000000000000        2125.8133386363602     
  0.35872000000000004        2118.0685242142099     
  0.35948000000000002        2110.3586008805901     
  0.36024000000000000        2102.6833768335600     
  0.36100000000000004        2095.0426614923299     
  0.36176000000000003        2087.4362654886500     
  0.36252000000000001        2079.8640006583300     
  0.36328000000000005        2072.3256800327599     
  0.36404000000000003        2064.8211178305701     
  0.36480000000000001        2057.3501294492899     
  0.36556000000000000        2049.9125314570902     
  0.36632000000000003        2042.5081415846100     
  0.36708000000000002        2035.1367787168299     
  0.36784000000000000        2027.7982628850100     
  0.36860000000000004        2020.4924152586700     
  0.36936000000000002        2013.2190581376699     
  0.37012000000000000        2005.9780149443100     
  0.37088000000000004        1998.7691102155300     
  0.37164000000000003        1991.5921695951299     
  0.37240000000000001        1984.4470198260899     
  0.37316000000000005        1977.3334887428900     
  0.37392000000000003        1970.2514052639699     
  0.37468000000000001        1963.2005993841699     
  0.37544000000000000        1956.1809021672400     
  0.37620000000000003        1949.1921457384999     
  0.37696000000000002        1942.2341632774001     
  0.37772000000000000        1935.3067890102500     
  0.37848000000000004        1928.4098582029701     
  0.37924000000000002        1921.5432071539101     
  0.38000000000000000        1914.7066731866601     
  0.38076000000000004        1907.9000946430399     
  0.38152000000000003        1901.1233108759800     
  0.38228000000000001        1894.3761622426100     
  0.38304000000000005        1887.6584900973000     
  0.38380000000000003        1880.9701367847699     
  0.38456000000000001        1874.3109456332800     
  0.38532000000000000        1867.6807609478799     
  0.38608000000000003        1861.0794280036300     
  0.38684000000000002        1854.5067930389600     
  0.38760000000000000        1847.9627032490400     
  0.38836000000000004        1841.4470067792199     
  0.38912000000000002        1834.9595527184699     
  0.38988000000000000        1828.5001910929100     
  0.39064000000000004        1822.0687728594100     
  0.39140000000000003        1815.6651498991600     
  0.39216000000000001        1809.2891750113699     
  0.39292000000000005        1802.9407019069699     
  0.39368000000000003        1796.6195852023500     
  0.39444000000000001        1790.3256804131900     
  0.39520000000000000        1784.0588439483099     
  0.39596000000000003        1777.8189331035301     
  0.39672000000000002        1771.6058060556400     
  0.39748000000000000        1765.4193218563701     
  0.39824000000000004        1759.2593404264301     
  0.39900000000000002        1753.1257225495499     
  0.39976000000000000        1747.0183298666600     
  0.40052000000000004        1740.9370248699800     
  0.40128000000000003        1734.8816708972399     
  0.40204000000000001        1728.8521321259500     
  0.40280000000000005        1722.8482735676600     
  0.40356000000000003        1716.8699610622900     
